model,status,lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
cluster_3_one_at_a_time,ok,OLSE,=~,olse_q5_mean_z,,0.8331192577396852,0.02581754423857165,32.26950053967555,0,0.7825178008628152,0.8837207146165552,0.8480745559714786,0.8483452379586724
cluster_3_one_at_a_time,ok,OLSE,~,post_redesign,a_post,0.3886328096220292,0.08203116121976156,4.737624139939718,2.162383949233515e-6,0.2278546880212978,0.5494109312227605,0.38177949757577945,0.18697311418669774
cluster_3_one_at_a_time,ok,OLSE,~,post_x_cluster_3_z,a_k,-0.01510109228064034,0.11361805180970029,-0.13291102989455647,0.8942637437056764,-0.23778838182125872,0.20758619725997807,-0.014834793360229852,-0.008624715551763898
cluster_3_one_at_a_time,ok,final_numeric_grade_z,~,OLSE,b,0.404635657694707,0.040984315333361325,9.872939303815395,0,0.32430787571028613,0.48496343967912786,0.41189925996992055,0.41203067469385984
cluster_3_one_at_a_time,ok,final_numeric_grade_z,~,post_redesign,c_post,0.16813391683329199,0.06493991086321453,2.58906910401277,0.009623577995633514,0.04085403038215013,0.29541380328443384,0.16813391683329199,0.08236836163373769
cluster_3_one_at_a_time,ok,final_numeric_grade_z,~,post_x_cluster_3_z,c_k,0.01309770739461346,0.12327252268689526,0.10625001508146989,0.9153839891985895,-0.2285119973550979,0.2547074121443248,0.01309770739461346,0.007617230560845591
cluster_3_one_at_a_time,ok,olse_q1_mean_z,~~,olse_q1_mean_z,,0.2246138115921917,0.008800535378095038,25.52274400842322,0,0.20736507920645486,0.24186254397792856,0.2246138115921917,0.22475717150007382
cluster_3_one_at_a_time,ok,olse_q2_mean_z,~~,olse_q2_mean_z,,0.3250571483359152,0.012114324927330297,26.832460767382596,0,0.30131350778133204,0.34880078889049837,0.3250571483359152,0.3252646596426557
cluster_3_one_at_a_time,ok,olse_q3_mean_z,~~,olse_q3_mean_z,,0.2712379496219607,0.007311404739412483,37.09792567765252,0,0.25690785965631674,0.2855680395876046,0.2712379496219607,0.2714110721194074
cluster_3_one_at_a_time,ok,olse_q4_mean_z,~~,olse_q4_mean_z,,0.3122797020816797,0.016563149873350988,18.853883740079965,0,0.27981652485937264,0.3447428793039868,0.3122797020816797,0.312479009821868
cluster_3_one_at_a_time,ok,olse_q5_mean_z,~~,olse_q5_mean_z,,0.2801315082067658,0.013220474560211377,21.189217295561807,0,0.25421985421022353,0.3060431622033081,0.2801315082067658,0.2803103572328434
